baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
NAP1L6	1.65297753475742	-1.16812233120468	0.541770393423919	-2.15612064701856	0.0310742456778265	0.0796499323348857
GIGYF2	48.9175483779517	-0.303370013720136	0.176413807862028	-1.71965005118759	0.0854960723102261	0.173020118429678
C2orf72	5.15602657655768	1.42474184329605	0.459080887014134	3.10346582399146	0.00191268324373979	0.0085276998251865
RUFY2	7.81671760595795	-0.507727300118869	0.196839616122127	-2.57939590678665	0.00989732822849423	0.0318834997007105
NHSL2	5.758960837407	-0.879445190266971	0.20008805879736	-4.39529073125565	1.1062459312163e-05	0.000117511363566666
PHACTR4	42.2320108875638	0.0324680349387085	0.211606460469664	0.153435934170655	0.878054509008251	0.917214280739644
CLPSL1	6.954977729034	3.91088690054022	0.564678423356101	6.92586565871655	4.33317527546327e-12	2.81731102823655e-10
ASAH2B	1.56907162739716	-0.40667987822136	0.367868955097242	-1.10550203431507	0.26894211340745	0.399008820689832
AGAP6	15.4708313895872	0.263063688754025	0.170253414311997	1.54513018030845	0.122314778215387	0.227422608710112
TIMM23B	17.62444306824	-1.19981394946671	0.326660337889969	-3.67297100473474	0.000239746696133717	0.00153234710359364
ZDHHC18	20.2043135362088	0.815584312652209	0.237805619455356	3.42962590421595	0.000604413944208053	0.00331093112087241
C10orf128	7.26803501559768	-0.702644657086228	0.23086297870999	-3.04355709612882	0.00233799070298063	0.0100439313521759
CXorf65	1.91847029575626	-0.325977300109064	0.421250304887962	-0.773832793297949	0.439029677105059	0.559620373297451
AGAP7	4.18951365828574	-0.673179145210978	0.272985056456453	-2.46599265889986	0.0136634134501939	0.0413388415602384
AGAP10	16.0500923408714	-0.0901470984581882	0.14874860178573	-0.606036610603195	0.544490442493545	0.654075388201822
NPY4R	2.40104990561157	-1.20387768088324	0.460856867473391	-2.61225939299419	0.00899459802559797	0.0295767606858475
GPRIN2	9.90139185822925	0.623371770130874	0.339676612285596	1.83519190778655	0.0664772597376356	0.143103164527048
SYT15	12.2652143374659	0.00139329942607699	0.190030732861267	0.00733196891417654	0.994149987617074	0.996369426275444
TMEM57	4.34719094389277	-0.0328746499688022	0.224128583989669	-0.146677632025363	0.883386474682411	0.92074361415903
PTPN20A	2.84955391574023	0.464520402533403	0.348995045114964	1.33102291575625	0.183181470815015	0.304468144588955
GDF5OS	0.482147241065252	-0.653815404260912	0.914843327656534	-0.714674725710388	0.474810058617364	0.593394555261509
ZDBF2	1.86274723679268	-0.935127464704913	0.35067080917469	-2.66668180024951	0.00766041621794221	0.0259266106245378
GGNBP1	0.209343874799599	-0.0955805499508666	1.62661141343519	-0.0587605307336514	0.953142846023355	NA
TXNDC8	0.400037938046381	-2.12075818980322	1.73334347118786	-1.22350718426848	0.221138192359166	0.349238681374661
AWAT1	1.77762411271698	-3.72696575327784	0.751037797996247	-4.96242101691994	6.96198806562034e-07	1.1238723028876e-05
DAXX	20.2372357325826	0.22089183813367	0.174763611413191	1.26394640364475	0.206249264722574	0.332490949921437
BMPR2	12.6734720077161	-0.0507046863657432	0.165777160517787	-0.305860507004538	0.759710856638636	0.830795049049207
TCEA3	17.9445838235945	-0.241172293803833	0.238909502895406	-1.00947133069637	0.312748644288739	0.443941555978632
PFDN6	17.9506060152602	0.235088913338468	0.194674060091802	1.20760266276671	0.227200134503869	0.355800498921408
RING1	21.5811502785241	0.134123449593322	0.199229792558335	0.673209803970707	0.500813824868553	0.616761867347411
HSD17B8	6.05555048617176	-0.131864856579123	0.262981145650449	-0.501423234175105	0.616073291466683	0.71516690285817
RXRB	29.9110971330353	0.415843239295659	0.251883577563238	1.65093430591463	0.0987519898669298	0.193170325650064
OXLD1	14.6939085028629	0.925552833882268	0.229224230586505	4.03776176503724	5.39636142656529e-05	0.000438759787399261
OR13C3	0.412688949266988	-2.16649439942616	2.6308096315455	-0.823508616301298	0.410218819386228	0.533978311323944
COL11A2	2.83845074313401	1.25011297118651	0.370721982025052	3.37210371059688	0.000745963527022528	0.00393871249006154
HLA-DOA	17.3969085936473	0.531265270250018	0.286467711885815	1.85453804462884	0.0636622224953124	0.138464783152511
BRD2	86.5057404977278	0.217467690342645	0.195920009961084	1.10998202983881	0.267006770198517	0.397273029462238
HLA-DMA	36.1234303588567	0.673819245345944	0.240157651547706	2.80573715225598	0.00502016246270008	0.0185380264853525
COL5A2	44.8333107157105	1.09200252072786	0.292955251750623	3.72754034686985	0.000193357613977662	0.00127724929329487
PSMB8	25.5294429594298	1.06244703063325	0.258575593144602	4.10884499079191	3.97642852690848e-05	0.000337103892532881
TAP2	576.301207850863	-1.36876693474494	0.262148189226654	-5.22134804281064	1.77625349126101e-07	3.4314815141113e-06
SPIN3	3.96032236620611	-0.226123431111666	0.229143910244991	-0.986818418477297	0.323731663708297	0.454662615372246
TMEM235	0.451846410905083	-2.30280596315829	1.84420962275383	-1.24866822878826	0.211786445938409	0.338869096925381
PAGE3	0.193298769553788	-1.15497700432841	2.93303017596208	-0.393782857671951	0.693741361579986	NA
FLJ45079	0.279391427451631	-1.5851842143756	2.43091824131369	-0.652092771955568	0.514341326625408	NA
HLA-DRA	196.768274903857	0.94225762128725	0.353140708724282	2.66822147095742	0.00762539745563556	0.025835915368555
BTNL2	0.661315776006167	-1.49367310171032	0.611290655145497	-2.44347445709734	0.0145465992830675	0.0434393616538228
COL15A1	42.6454149936037	-0.458465118594587	0.231887016880008	-1.97710559548844	0.0480296954322778	0.111940656041483
OR8B2	0.41530148814606	-2.17591357895783	2.32939733059693	-0.934110102375805	0.350247101313578	0.479458009143159
C6orf10	0.478866529898074	-1.47502465074266	0.923263403229266	-1.59762062005655	0.110127434550801	0.210004225125571
TMEM225	0.394598209511442	-2.10611253316278	2.38200577248277	-0.884176082817621	0.376601167190708	0.503068721741467
NOTCH4	20.471027847316	-0.635956056793925	0.18737557210894	-3.3940179588841	0.000688751757246684	0.0036893222678654
PBX2	51.4212052873221	-0.0337281702211363	0.17659497572496	-0.190991675061393	0.848532115440933	0.896602185443918
AGER	9.50419076817457	0.477021049545644	0.217947881233094	2.18869321806104	0.0286191452472398	0.074582152124461
AP002348.1	0.264924852672957	1.55003412713671	2.93115747293536	0.528812983078816	0.596935190435938	NA
RNF5	21.0538305656675	0.311836803897457	0.157407822627815	1.98107564599749	0.0475827909808355	0.111091322925168
AGPAT1	29.8112581731808	0.390609260610973	0.224477913746552	1.74007880816281	0.0818451808123156	0.167446927540821
DFNB59	3.18494475817384	-1.54752633375556	0.36116365992722	-4.28483401144902	1.82875672675914e-05	0.000177646615574671
PRRT1	6.09603842791458	-0.999998711305468	0.251176935166482	-3.9812521426088	6.85531812764911e-05	0.000534561717522018
FKBPL	2.59531927312544	0.327311637582704	0.28893516196717	1.13282037172026	0.257289694661827	0.387321133161576
MRPL38	46.016262955309	0.720464509708193	0.207043995346201	3.47976529579376	0.000501853221315582	0.00282883183494927
SMIM5	5.69641269283378	0.0519058564242288	0.222882817523002	0.232884064375542	0.815851433047508	0.873039108108672
SP5	1.80750192664841	-0.237292712051625	0.602425101556332	-0.393895791258685	0.693657977795647	0.7778557781192
STK19	20.0237086104297	-0.0402675650936465	0.184277455061585	-0.218515960512854	0.827027124083592	0.881591837663734
CD300LD	0.246735395412944	-0.768835892747801	1.83366257381414	-0.41928973396047	0.675004398396411	NA
BTBD17	0.564662784223058	-1.77880950180586	1.08750858964895	-1.63567397879594	0.101907838236611	0.197601017066157
DXO	16.4499331148695	0.213849871362178	0.169241320407299	1.26357954929401	0.206380977697826	0.332562459148151
SKIV2L	39.2268781805263	0.524179506855781	0.176677003522562	2.96688021873114	0.00300838135350424	0.0123337748250321
C9orf129	0.258371660230326	-0.191759111268058	1.28335024197364	-0.1494207154028	0.881221666691497	NA
NELFE	22.7087189730249	0.534366296264357	0.192389499776857	2.77752318543446	0.00547749320547676	0.0198726446775571
NXPE2	0.591727308221775	-2.00666498812863	1.02791406042403	-1.95217194256576	0.0509177941153632	0.117061668059442
SPANXN5	0.244072443387552	-1.3688012069828	2.93257812709321	-0.466756944797773	0.640673783124751	NA
C10orf126	0.292339505786156	-0.873211303772774	1.9110473834526	-0.456928128173979	0.647722705560915	NA
ZBTB12	13.1861294688011	0.296568806787074	0.182910705532881	1.62138572437884	0.104934940436526	0.202321810428405
SDHD	556.897474613673	-1.62197252918944	0.263965031765937	-6.14464923000737	8.01404149400041e-10	2.88367848033164e-08
EHMT2	44.311492453024	0.504929552470206	0.118750722977765	4.25201244934525	2.11858080116871e-05	0.000200430712524014
XAGE1E	0.424745524811201	-2.21280549359352	1.87170758717931	-1.18223888643217	0.237110926990008	0.366062927077426
XAGE1D	0.424745524811201	-2.21280549359352	1.87170758717931	-1.18223888643217	0.237110926990008	0.366062927077426
C1orf134	1.6736701757024	-1.63436868339761	0.735130170543966	-2.22323712028883	0.026199815014923	0.0696850771768054
XAGE1A	0.424745524811201	-2.21280549359352	1.87170758717931	-1.18223888643217	0.237110926990008	0.366062927077426
LAYN	4.60731550893081	-1.23934643627399	0.244601555917895	-5.06679702679405	4.04565263564903e-07	6.99182222228803e-06
XAGE1B	0.76771146863139	-3.06415077069629	1.8793684632656	-1.63041512645797	0.103013789823384	0.199332249035465
SLC44A4	10.5432220119202	1.13525780932319	0.370187070748706	3.06671382938125	0.00216425948828028	0.00943080948729483
NEU1	21.4890243800651	0.304640041158626	0.122412161310072	2.48864196088301	0.0128232031386307	0.0392566155510445
C6orf48	38.7951546866033	0.525975574538996	0.259318982834838	2.0282956873774	0.0425300788641708	0.101674228094832
HSPA1B	203.514356377958	-0.800199491783816	0.362552523790122	-2.20712707615033	0.0273051826372025	0.0719946808481722
HSPA1A	262.350035720539	-1.19217282186982	0.401304519973929	-2.97074356886702	0.00297079723904843	0.0122035690506009
HSPA1L	1.27945319094906	-0.890080567046689	0.455333218465566	-1.95478943980012	0.0506079281196898	0.116609126811286
LSM2	15.8346008231037	1.00660841533781	0.237646840548127	4.23573237084109	2.27807979622176e-05	0.000212192838924695
RP11-410N8.4	0.281047410037802	-1.57400702032866	2.15943316475997	-0.728898234043572	0.466063915117715	NA
VARS	46.038396181977	0.856609189851664	0.207215948647896	4.13389604150222	3.56664855351122e-05	0.000308641559788593
VWA7	6.39849632797457	0.0309628994413651	0.265023352570011	0.116830834494804	0.906994108673802	0.938038172291402
CARD16	4.76482708124689	-0.348576125484772	0.289230147613612	-1.20518600277604	0.228131504682083	0.356842921540409
RP11-65D24.2	0.501122923143551	-0.536266562125806	1.459617525536	-0.367402112364251	0.713319096167635	0.793582225527541
CASP12	0.288787534476016	-1.66384055950207	1.46772568417208	-1.13361820771068	0.256954732114641	NA
MBD5	21.7719991217493	-0.152828446115625	0.180552184330488	-0.846450275206215	0.397301602120495	0.521484281794775
MSH5	71.9050947653114	0.387160750633325	0.203511339154776	1.90240382792075	0.0571183809760769	0.127542287222161
CSHL1	0.5524811600427	-2.59029859990688	1.60500561987469	-1.61388755767043	0.106551817961073	0.204544342054167
C6orf25	4.65198801228992	-0.934021000545775	0.308228626744048	-3.03028635079176	0.00244321976335955	0.0104176636449897
LY6G6C	7.60207097649078	-2.52773805035745	0.741046011372474	-3.41104062577152	0.00064715448317982	0.00350444002656331
XXbac-BPG32J3.20	0.261024434820372	0.289136215132648	1.80894314699224	0.159837093616458	0.873009403229758	NA
ABHD16A	34.1019551946197	0.352253078993478	0.205915283504103	1.71066990754214	0.0871420658424313	0.1755222360281
LY6G5C	5.55914138900138	0.0669205099678198	0.27966793022346	0.239285605304652	0.810884126545099	0.869248974132006
CSNK2B	59.4265941149037	0.607428388508857	0.259648185578989	2.33942858932118	0.0193132633564698	0.0545708947379347
GPANK1	7.81417758653341	0.173071342368977	0.156203650741009	1.10798525865401	0.267868182343221	0.398096837556667
C6orf47	12.2722755961102	0.285963638024492	0.166840094068868	1.71399830250907	0.0865290376226322	0.174567194989806
FAM155A	0.806010913660192	-1.79948264815143	0.616341766705075	-2.91961821404925	0.00350460445568848	0.0138817861850805
APOM	2.51562905595304	0.0807184215779472	0.268684956354676	0.300420323761615	0.7638565631224	0.834203040699267
C9orf170	0.271964349486097	-0.866354821272339	1.77608099141084	-0.487790154538022	0.625698485817886	NA
TRIM49C	1.16994147018585	-3.67467590042806	1.97000773248297	-1.86531039438944	0.0621379090161632	0.13596498485549
BAG6	108.55297864129	0.617122227070818	0.237960683451039	2.59337894866062	0.00950379889353358	0.0308582965623516
C1orf195	3.06864385986957	-0.0697044649427461	0.45118814436547	-0.154490905430982	0.877222681548752	0.916751671688378
PRRC2A	98.7783095095773	0.443087256007113	0.165894656891119	2.67089527963474	0.00756492435076145	0.0256633048998933
AIF1	9.73722364150048	0.0187991823084394	0.277528254604219	0.0677379041469084	0.945994275445326	0.964199257447517
NCR3	1.18616543016873	-0.434761210944611	0.461078435265525	-0.942922456770814	0.345720567411338	0.475495025059507
PRAMEF20	0.246141874934643	-1.34816026723857	2.93265704980154	-0.45970607689358	0.645727207058925	NA
PRAMEF17	0.88879529095897	-2.77835951188093	1.18410613979772	-2.34637708436809	0.0189569177010355	0.0537088930507925
PRAMEF19	0.659974424326712	-2.85232271794884	1.68156033661327	-1.69623572573883	0.0898412472296412	0.17969202466478
PRAMEF14	0.539448998811473	-2.55921283886553	1.93873138096431	-1.32004508927513	0.186819964294525	0.308913011512545
LST1	8.96007020967837	0.263674673038078	0.277446171268758	0.950363350960287	0.341927659277863	0.472068976765329
PRAMEF13	0.458133234313546	-2.32214429003211	2.01974633076801	-1.14972076178948	0.250258900291418	0.380044423727021
NFKBIL1	17.5204375074674	0.486594241934836	0.212962697749686	2.28488015542879	0.0223198559468272	0.0613113175812102
PRAMEF3	0.225257646003871	-1.15497700432841	2.93303017596208	-0.393782857671951	0.693741361579986	NA
PRAMEF22	0.214495628671613	-1.3294239138826	2.93271834434772	-0.45330773630029	0.650327162853707	NA
PRAMEF7	0.366020660569825	-1.99931872495958	2.45591541575945	-0.814082892321976	0.415597465704712	0.538738555966599
MCCD1	0.886476001434318	-1.53381500884086	0.646164442635441	-2.37372239578064	0.0176097845850743	0.0505607565633587
ZNF814	68.6287963598465	0.215486794975349	0.156887877976834	1.37350825158823	0.169594397764376	0.287640763681506
MICB	5.36681095515612	0.649414925037603	0.221780749297469	2.92818437621274	0.00340947797081319	0.0136140845276753
AADACL4	0.243597065502018	-1.34136954107139	2.29519680873533	-0.584424627973623	0.558934661246669	NA
ZNF551	8.35832480171882	0.422857577813836	0.184258902513433	2.29490989062527	0.0217382888765248	0.0600726127461345
MICA	8.57552153471595	-0.0152691517922058	0.272070713239029	-0.0561219971470837	0.955244620363863	0.970379928227228
ZNF805	7.05072914053066	0.305693338067448	0.200715543451244	1.52301776340358	0.127754261354845	0.234456550306172
HLA-C	527.186238295443	1.10058342336639	0.302010837469618	3.6441851974173	0.000268240227309882	0.00167973081565188
POU5F1	83.823902363295	-0.27689693220315	0.360764548910362	-0.767528109509311	0.442767587029353	0.562976792328441
ZSCAN5C	0.378533424021858	-2.04364763613775	2.15928849506683	-0.946444924245521	0.343921701017419	0.473781228368776
AC024580.1	12.3789979172644	0.398193178070908	0.231058219874867	1.72334564979578	0.0848260371658549	0.172070460544615
CCHCR1	24.6014548973739	0.282843911397007	0.231550837642691	1.22151970719047	0.221889308643905	0.350073041124662
PSORS1C2	2.85514927302435	-0.0693225624033293	0.457439138320559	-0.151544886731468	0.879545905189135	0.917907679323692
CDSN	12.258389185925	-1.21224056259106	1.08224689981842	-1.12011460859296	0.262664926109736	0.392841055112165
PSORS1C1	8.24140512700338	0.444910494773348	0.314434458988622	1.41495463380318	0.157081797782799	0.272197159929664
C6orf15	5.42314602812639	2.7484678196777	0.808594400580338	3.39906857839368	0.000676157600599367	0.00363528701434305
MUC21	0.528417253669523	-2.09288467195159	1.63583101126411	-1.27940151368954	0.200755701098591	0.325808981254427
DEFB121	0.371833740645289	-2.01452985513334	2.76207461461102	-0.729353886559306	0.465785217683126	0.584735837312916
DHX16	19.6186417625747	0.10884762391531	0.166983971610743	0.65184474213516	0.514501334974919	0.628176045519141
C6orf136	11.6942587372526	0.359830009298529	0.172217209297785	2.0893963545556	0.0366720591155867	0.0906702956496706
C10orf115	0.364978816572174	-1.99101890409117	2.45597400438126	-0.810684030262273	0.417547146621696	0.540532197016964
MRPS18B	20.7297436417969	0.459307092053187	0.156404150631495	2.93666817791406	0.00331758877631515	0.0133261901102305
PPP1R10	36.3346142105429	-0.294376599739601	0.285885674474996	-1.02970042231112	0.303150657287442	0.434735750163882
KRTAP5-11	2.12424938240097	-4.1057956315044	0.977187797040631	-4.20164439623439	2.64983144772431e-05	0.000240899575442825
KRTAP5-10	1.08976854830427	0.806952102347163	0.764389882547374	1.05568129664138	0.291113844937123	0.422000907688465
ABCF1	32.9420557934324	0.142534462119806	0.138197018278455	1.03138594374455	0.302359869791224	0.433956808857367
PRR3	86.8955694721269	0.0212862812745941	0.350246413345234	0.0607751584699667	0.951538274410131	0.967757385188145
LILRB3	10.5945690182719	-0.350360058020598	0.268224187567382	-1.30622096835537	0.191477424122679	0.314619259536052
DDR1	152.976355737103	0.65609743995924	0.256493069965595	2.55795386615025	0.010529005954441	0.0335062290752718
GNL1	38.5032180512528	-0.128626918085249	0.210476319004928	-0.611122993281905	0.541118158739331	0.651092084687555
HLA-E	191.110865893594	0.129878126105172	0.286887384951932	0.45271466407257	0.650754218897229	0.743454362415611
DPRX	2.6084433617828	-0.0683065560344686	0.308950334566665	-0.221092351721437	0.825020525354757	0.880149485434194
TRIM39	14.0838819139856	0.167665505289069	0.15789665880739	1.06186860795829	0.288295338045276	0.418981414470902
ZNF468	8.97120658249735	0.0446666354164027	0.204923645065679	0.217967211163391	0.827454658896776	0.881782236841099
TRIM15	0.715320676193689	-2.70393001121208	1.10108432867286	-2.45569748002056	0.0140611471723197	0.0422978509786356
ZNF616	36.0650055227772	0.721263937568795	0.257368149375947	2.80245997539974	0.00507145088070769	0.0186908143775886
FOXB2	0.186771442881558	-1.05737203362197	2.93305416973352	-0.360502047501575	0.718471725735392	NA
TRIM10	0.319443443544516	-1.80255939475093	2.29528068079738	-0.785332883176935	0.432258420821825	NA
TRIM40	0.430145526645394	-2.22585070055652	2.07001917499583	-1.07528023288045	0.282249283446826	0.413184024797352
TRIM31	2.33295982356582	-3.81469318636654	0.892646499860292	-4.27346456515942	1.92458882076862e-05	0.000184954751353682
RNF39	6.60124674492058	-1.10206779511372	0.271303985245086	-4.06211428895211	4.86302568072248e-05	0.000401279427614977
PPP1R11	17.9721116312427	0.487166747714475	0.194407674963118	2.50590285495105	0.0122139172031539	0.0377468298419057
AC115618.1	3.77414739285728	-0.437524208191215	0.29969797845856	-1.45988374843747	0.144322026418061	0.255984323067783
PTCHD2	1.16945217677469	-2.02654073071448	0.828094509547532	-2.44723362774349	0.0143957491236652	0.0430912604741559
GNB2L1	628.257904676004	0.106492070258663	0.218446679568196	0.487496859504417	0.625906267846875	0.723128840701766
HLA-G	2.1829275158921	-0.108070694991851	0.498689587057432	-0.216709347451053	0.828434862898804	0.882344198156072
TBC1D8	41.2328407949461	-0.603589211049617	0.185228522566206	-3.25861915156117	0.00111955851782252	0.00550605902813308
HLA-F	119.457131817407	0.993176480617425	0.250165322137375	3.97008055365897	7.18483366357369e-05	0.000556573700602637
ZFP57	2.24994412214119	1.11757315586437	0.491194178911161	2.27521661258633	0.0228929387882646	0.0625551095612123
ASPDH	5.50394229547034	-0.698103588441594	0.261512637519195	-2.66948318469066	0.00759680768850415	0.0257529322126476
MOG	10.3829192581937	-0.895220991452245	0.382124960459367	-2.34274408658379	0.0191425081527067	0.0541858566610546
OR2H2	0.694715838311564	-2.11797627853062	0.932539799991699	-2.27119129773279	0.0231354000037225	0.0631161204060868
CBY3	3.66211575141756	1.22553624192967	0.339940303867525	3.60515133976954	0.00031197107404782	0.00190301345880674
C5orf60	1.50747649937056	-2.29798204417622	0.694339286156122	-3.30959530879766	0.000934309507272611	0.00475733344845398
C9orf57	1.6128176707468	-0.759634077207896	0.373066950495416	-2.03618700664622	0.0417315804911804	0.100153181794863
IL31	0.219481676065526	-1.15497700432841	2.93303017596208	-0.393782857671951	0.693741361579986	NA
AKT1S1	29.6763063283747	0.733030194519771	0.201044205028763	3.64611451702822	0.000266235366776844	0.00167273170295815
FAM153C	17.0773503857086	-0.635023970737048	0.284841889964235	-2.22939108716342	0.0257878947415334	0.0687349102843671
GABBR1	66.8185047468485	-0.138762645642336	0.183448762095643	-0.756410913091853	0.449402866952707	0.568996176228397
CASC10	1.53622775232603	-0.189461987288938	0.410205452530322	-0.461870962758433	0.644173858276343	0.738217838558345
C10orf113	3.54828277051656	-0.17932190815038	0.315391597574124	-0.568569072637503	0.569648618180754	0.675984939001706
MAS1L	0.945542297209641	-2.74862943118794	0.78052851678148	-3.5214977698982	0.000429116276943646	0.00247809721340657
OR2H1	0.814992979993934	-3.15184754736001	2.14989640530143	-1.46604624278076	0.142635689311957	0.253812374667511
OR11A1	2.62591822151196	-2.89024804793321	0.567727015768332	-5.09091159599249	3.56346148752442e-07	6.22697556508554e-06
OR14J1	0.452738659410644	-2.30394591756056	2.25840894429716	-1.020163298316	0.307651020698495	0.439065243428045
OR2J2	0.730833158118811	-2.73001208845992	1.55285822678329	-1.75805623551036	0.0787379413062916	0.162856942006376
OR2J3	0.693177637902926	-2.36600174186654	1.57059174888241	-1.5064396865386	0.131954339227821	0.239785466023541
OR2J1	0.414598010924384	-2.17115451582967	1.89646920784948	-1.14484037328066	0.252275287581734	0.382161927239958
OR2B3	0.448445680251227	-2.28849763882463	2.03975172535784	-1.12194911291136	0.261884076894654	0.392046389031259
OR2W1	0.499683109036563	-2.44562929602042	1.64225074947222	-1.48919359410029	0.136436397180509	0.245773217620951
SPDYC	0.754822388469258	1.58498861783459	0.939952167348033	1.68624390994965	0.0917488295929672	0.182582637263049
C9orf135	0.488836437317585	-2.12122839739393	1.68148542421256	-1.26152053823917	0.207121365067546	0.333413586472175
TRIM27	28.2271113963704	0.649158859128301	0.16441371783485	3.94832540542856	7.86997818918353e-05	0.000601249751851927
MALRD1	1.56666653548007	-2.63654154870711	0.513231151325308	-5.13714247839168	2.78947469757032e-07	5.02825482052471e-06
AC025278.1	0.699591774312177	-0.552971591980635	1.26844521298903	-0.435944403682666	0.662877067400359	0.753378366837478
RANBP17	7.77867886091143	1.02793220852289	0.317565182167273	3.23691722596163	0.00120828453595157	0.00585660794996578
FAM196B	3.91641717137031	-0.232883063754623	0.33062296735813	-0.704376545935372	0.48119830818554	0.599238178400072
KM-PA-2	17.5323079329349	1.85334707238648	0.378203417398646	4.90039747692962	9.56429578847863e-07	1.47212079258583e-05
FOXD4L5	0.850534146775343	-2.96628500730163	1.70536913987917	-1.73938001922082	0.0819679404435758	0.167570803107841
CR769776.1	3.28943185100971	-1.81933504047988	0.430888047902559	-4.22229172829437	2.41830824710152e-05	0.000222533928741333
CBWD6	31.2960765596162	-0.37219415931963	0.151830217322261	-2.45138395955559	0.0142308062791962	0.0427332142688714
FOXD4L6	0.500806479755453	-2.3079010202682	1.52843211433092	-1.5099794087214	0.131048678451676	0.238782647101504
FAM27E2	1.92259028317285	-1.10114025624017	0.437724620336792	-2.51560045992599	0.0118829806377088	0.0369177129550173
RP11-160N1.10	3.46121176329723	-1.1137181857367	0.367656852186495	-3.02923277266098	0.00245175697900898	0.0104517019758567
MRPL53	28.2897361525639	0.543628623945873	0.233077630475128	2.33239295782134	0.0196800282401142	0.0553913916207423
FOXD4L2	2.22577381642106	-3.96009875932015	1.01437774562806	-3.90396849338234	9.46281051640798e-05	0.000700790621708061
MROH6	13.6523824529256	1.47762313404547	0.282702495341461	5.22677782614097	1.72489557671681e-07	3.34942390308913e-06
ATXN2	74.5108134219184	0.182870575041117	0.185785908372226	0.984308103038321	0.324964046577756	0.455892641236875
DCTN1	65.9400597145359	0.212555162606777	0.163993092814328	1.29612265345487	0.19493323152099	0.318857125039323
SPATA31A2	0.492868528378293	-2.42554261616463	2.1941855437711	-1.10544097925096	0.2689685553417	0.399008820689832
SPATA31A1	0.271954674416562	-1.57149200943787	2.46937099114288	-0.636393646428377	0.524519881013541	NA
AC011484.1	0.894400724324066	1.59377687848546	0.557254369660277	2.86005272503667	0.0042357057987334	0.0161801805363199
PNMAL2	2.40831820444813	-0.902695981490073	0.293330526195955	-3.07740211425197	0.00208813406647845	0.00916261759912757
TCTN1	34.7427798892915	-0.736874736456395	0.185309737411826	-3.97644908868868	6.99519663014856e-05	0.000543670372883145
FAM216A	10.6927451256502	0.0140691122919471	0.284962308046148	0.0493718358347544	0.960622972528909	0.973941783266156
ZBTB48	24.1555909658421	-0.220241799992683	0.20167932842752	-1.09203953478968	0.274815724377651	0.404942988679323
IGFL2	4.01756994159247	-1.68256005912788	0.650321740053607	-2.5872732764388	0.0096738835550821	0.031319674443451
IGFL4	4.92172533419594	-1.41724936045193	0.323541791924609	-4.38042131132838	1.18450062258044e-05	0.000124909168001981
KRTAP9-3	0.264124455232426	-1.44011245406341	2.8397079401717	-0.507134002652517	0.612060798359393	NA
AC021218.2	0.379099961891758	-2.04552515270957	2.15217941275437	-0.95044360176817	0.341886898019008	0.47204726582809
KRTAP4-8	0.733100895597183	-3.00100062113551	2.14820015054978	-1.39698371232656	0.162418469105668	0.279288667121511
GPR20	1.81375980389898	-1.66803497357612	0.43431574458859	-3.8406044320502	0.000122731746362823	0.000872918550611476
KRTAP1-4	0.269734388138053	-1.34165806054196	2.48328261455897	-0.540276025240178	0.589006689676475	NA
KRT40	0.50644913276594	-1.07753058976552	0.982239074768403	-1.09701458376576	0.27263501696627	0.403021030568327
KRT25	0.680250424163682	-2.89497851149986	2.14666677414736	-1.34859240677898	0.177467920956166	0.297251279171049
MZT1	0.750850440734186	-0.151647733503423	0.691938965056483	-0.219163453948635	0.826522722936769	0.881155747320058
CXorf31	0.686870167054903	0.87772207970964	0.643969958934266	1.36298606407389	0.172886902695569	0.291494460370648
SPINK9	20.5768018046778	-2.21223685877762	0.458223030330997	-4.82786047916363	1.38007724050912e-06	2.02269934125549e-05
LRRC3C	0.392051191396445	-1.76383652595715	1.76575298796517	-0.998914648865904	0.317836039301796	0.448831524942733
ZNF155	3.39264820678604	-0.462647704601559	0.251544239408847	-1.83922997278262	0.0658813679200351	0.142179491289817
C11orf83	6.65100797756383	0.634712112966343	0.193729433897062	3.27628125576208	0.00105183756589567	0.00523420356425518
FBXO48	10.5204642318428	-1.47074896172662	0.459890920821677	-3.19803869817406	0.00138365711121259	0.00656158320722167
GRXCR2	0.265652145275789	-1.48929468543857	2.84222276905966	-0.523989428855114	0.600285892445086	NA
FAM221B	11.8983815343172	0.417277966204587	0.289125851258223	1.44323990535149	0.148952901809397	0.261694648119286
CD177	1.11214268208648	0.105332535478713	0.582999407076281	0.18067348645679	0.85662387100966	0.902131017704886
PSG5	3.00644909813683	-3.21168422167101	0.622075085915562	-5.16285621203442	2.43209960108877e-07	4.4870095869402e-06
ZNF783	21.8031050704093	0.116883188198853	0.1701464458464	0.68695638993464	0.492110210311404	0.60877602281319
ZNF425	2.76741666736336	-0.610992745584158	0.321443596684521	-1.90077746729487	0.0573311666626346	0.127865998039268
LRRC10B	2.57620811352123	0.515774491825798	0.405046701704426	1.27337042779371	0.202886625985107	0.328362861197356
C12orf73	7.15166629760038	0.491767480791183	0.218493533366334	2.2507186973203	0.0244033597759824	0.0658639204947249
PCDHGA1	1.26948858150928	0.202546395709699	0.603699512593517	0.33550862885337	0.737241436672641	0.812810623813743
AC006486.1	2.451659550089	-0.529718306512076	0.323244876388175	-1.63875236765069	0.101264842905183	0.196738651517489
BLACE	0.648801541629564	-1.74674696348643	0.802194785152932	-2.17745988357856	0.0294462718447863	0.0762650351144842
